glycoform mass,?mass (ppm),structure,type,peptide mass [M],peptide sequence,theoretical glycopeptide mass,mod.,Links
1013.343,8,(Hex)5 (HexNAc)1,-,1361.686,n.a.,2375.029,,
1412.544,-6.104,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,962.519,n.a.,2375.063,,
1508.539,-10.636,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2064.079,n.a.,3572.618,,
1159.401,4.35,(Hex)5 (HexNAc)1 (Deoxyhexose)1,-,2289.062,n.a.,3448.463,,
1195.449,0,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1462.533,8.996,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,938.497,n.a.,2401.03,,
1195.449,0,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1508.539,-10.636,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,2064.079,n.a.,3572.618,,
1462.533,6.914,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,938.497,n.a.,2401.03,,
1478.528,7.319,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,912.467,n.a.,2390.995,,
1275.449,2.509,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1115.557,n.a.,2391.006,,
1330.491,7.11,(Hex)3 (HexNAc)2 (Deoxyhexose)3,-,1060.504,n.a.,2390.995,,
1631.544,12.036,(Hex)8 (HexNAc)1 (Pent)1,-,1857.947,n.a.,3489.491,,
497.175,-1.968,(Hex)1 (HexNAc)1 (Pent)1,-,2041.955,n.a.,2539.13,,
1065.386,7.089,(Hex)2 (HexNAc)3 (Pent)1,-,1473.721,n.a.,2539.107,,
659.227,11.421,(Hex)2 (HexNAc)1 (Pent)1,-,1879.869,n.a.,2539.096,,
1478.528,6.901,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,912.467,n.a.,2390.995,,
1275.449,2.091,(Hex)4 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1115.557,n.a.,2391.006,,
1330.491,6.692,(Hex)3 (HexNAc)2 (Deoxyhexose)3,-,1060.504,n.a.,2390.995,,
1065.386,4.903,(Hex)2 (HexNAc)3 (Pent)1,-,2402.146,n.a.,3467.532,,
1145.386,-2.11,(Hex)5 (HexNAc)1 (Pent)1,-,938.497,n.a.,2083.883,,
1252.471,1.535,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2605.133,,
1574.597,-11.361,(Hex)2 (HexNAc)4 (Deoxyhexose)3,-,1857.947,n.a.,3432.544,,
1143.406,10.779,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,2289.062,n.a.,3432.468,,
659.227,7.587,(Hex)2 (HexNAc)1 (Pent)1,-,1976.926,n.a.,2636.153,,
1252.471,-7.586,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1383.722,n.a.,2636.193,,
1252.471,-1.918,(Hex)1 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1352.662,n.a.,2605.133,,
1544.586,14.587,(Hex)1 (HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1060.504,n.a.,2605.09,,
1120.428,14.203,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1484.663,n.a.,2605.091,,
1305.459,13.703,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1321.615,n.a.,2627.074,,
1414.523,-13.269,(Hex)2 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1373.704,n.a.,2788.227,,
1428.539,9.255,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-5.618,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,8.263,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
2030.745,14.684,(Hex)1 (HexNAc)2 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2969.242,,
1503.56,-6.735,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1465.746,n.a.,2969.306,,
992.37,-3.367,(Hex)1 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1976.926,n.a.,2969.296,,
903.333,-1.988,(Hex)1 (HexNAc)3 (Pent)1,-,1610.805,n.a.,2514.138,,
917.349,-13.92,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1596.819,n.a.,2514.168,,
1127.412,2.784,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1386.714,n.a.,2514.126,,
967.338,-9.556,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1857.947,n.a.,2825.285,,
1451.517,13.096,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1373.704,n.a.,2825.221,,
1168.438,-9.09,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1361.686,n.a.,2530.124,,
1414.523,8.3,(Hex)2 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2530.08,,
1143.406,-7.509,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2530.12,,
1332.47,5.871,(Hex)4 (HexNAc)2 (Deoxyhexose)1 (Pent)1,-,1392.7,n.a.,2725.17,,
1259.454,-5.136,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1465.746,n.a.,2725.2,,
2051.719,-14.47,(Hex)5 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,1610.805,n.a.,3662.524,,
2288.792,-6.825,(Hex)6 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,1373.704,n.a.,3662.496,,
1916.677,5.461,(Hex)3 (HexNAc)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1745.774,n.a.,3662.451,,
2546.914,0,(Hex)5 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,1115.557,n.a.,3662.471,,
951.343,4.739,(Hex)2 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,2003.018,n.a.,2954.361,,
1106.413,6.77,(Hex)1 (HexNAc)4 (Pent)1,-,1847.942,n.a.,2954.355,,
1168.438,-8.694,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1361.686,n.a.,2530.124,,
1414.523,8.695,(Hex)2 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2530.08,,
1143.406,-7.113,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2530.12,,
903.333,-0.795,(Hex)1 (HexNAc)3 (Pent)1,-,1610.805,n.a.,2514.138,,
917.349,-12.727,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1596.819,n.a.,2514.168,,
1127.412,3.978,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1386.714,n.a.,2514.126,,
771.291,-13.92,(Hex)1 (HexNAc)3,-,1742.88,n.a.,2514.171,,
1268.466,-1.812,(Hex)2 (HexNAc)4 (Pent)1,-,1489.789,n.a.,2758.255,,
903.333,-13.776,(Hex)1 (HexNAc)3 (Pent)1,-,1854.955,n.a.,2758.288,,
1371.518,6.526,(Hex)2 (HexNAc)3 (Deoxyhexose)3,-,1386.714,n.a.,2758.232,,
1211.444,-13.925,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1373.704,n.a.,2585.148,,
2010.692,-1.468,(Hex)6 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3403.392,,
1937.676,-10.283,(Hex)8 (HexNAc)1 (Deoxyhexose)3,-,1465.746,n.a.,3403.422,,
2142.734,9.696,(Hex)6 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,3403.354,,
1978.702,10.665,(Hex)4 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,637.307,n.a.,2616.009,,
1154.423,-6.106,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1465.746,n.a.,2620.169,,
643.232,-1.907,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2620.158,,
967.338,-7.325,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1489.789,n.a.,2457.127,,
1104.433,5.698,(HexNAc)4 (Deoxyhexose)2,-,1352.662,n.a.,2457.095,,
1211.444,4.109,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2677.19,,
835.296,5.198,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1857.947,n.a.,2693.243,,
335.122,-11.509,(HexNAc)1 (Pent)1,-,2358.166,n.a.,2693.288,,
1154.423,-6.106,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1465.746,n.a.,2620.169,,
643.232,-1.907,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2620.158,,
1195.449,0.785,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1352.662,n.a.,2548.111,,
1168.438,-8.299,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1361.686,n.a.,2530.124,,
1414.523,9.091,(Hex)2 (HexNAc)4 (Deoxyhexose)1 (Pent)1,-,1115.557,n.a.,2530.08,,
1143.406,-6.718,(Hex)4 (HexNAc)1 (Deoxyhexose)2,-,1386.714,n.a.,2530.12,,
659.227,3.756,(Hex)2 (HexNAc)1 (Pent)1,-,2003.018,n.a.,2662.245,,
1848.639,0,(Hex)5 (Deoxyhexose)1 + (Man)3(GlcNAc)2,high_man,1392.7,n.a.,3241.339,,
2302.808,10.366,(Hex)6 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,938.497,n.a.,3241.305,,
1775.623,-9.254,(Hex)7 (HexNAc)1 (Deoxyhexose)3,-,1465.746,n.a.,3241.369,,
1980.681,11.724,(Hex)5 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,1260.62,n.a.,3241.301,,
2708.967,13.698,(Hex)6 (HexNAc)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,2474.251,n.a.,5183.218,,
1923.66,-6.944,(Hex)8 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,3259.665,n.a.,5183.325,,
1175.396,9.023,(Hex)6 (HexNAc)1,-,1373.704,n.a.,2549.1,,
1510.518,13.868,(Hex)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1373.704,n.a.,2884.222,,
365.132,6.866,(Hex)1 (HexNAc)1,-,2402.146,n.a.,2767.278,,
805.285,4.985,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,2003.018,n.a.,2808.303,,
1266.486,9.08,(Hex)1 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,2863.305,,
1065.386,2.794,(Hex)2 (HexNAc)3 (Pent)1,-,1797.937,n.a.,2863.323,,
1120.428,8.033,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,2863.308,,
1478.528,13.074,(Hex)4 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,938.497,n.a.,2417.025,,
951.343,-13.238,(Hex)2 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1465.746,n.a.,2417.089,,
1560.581,8.694,(Hex)2 (HexNAc)4 (Deoxyhexose)2 (Pent)1,-,912.467,n.a.,2473.047,,
1510.518,13.142,(Hex)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,962.519,n.a.,2473.037,,
1120.428,-8.49,(Hex)1 (HexNAc)4 (Deoxyhexose)1,-,1352.662,n.a.,2473.09,,
1357.502,4.044,(Hex)2 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1115.557,n.a.,2473.059,,
1412.544,8.491,(Hex)1 (HexNAc)4 (Deoxyhexose)3,-,1060.504,n.a.,2473.048,,
689.238,8.087,(Hex)3 (HexNAc)1,-,1783.811,n.a.,2473.049,,
1154.423,1.242,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
1695.623,-6.583,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2658.142,,
1305.459,1.129,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
1341.507,5.12,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1392.7,n.a.,2734.207,,
1268.466,3.292,(Hex)2 (HexNAc)4 (Pent)1,-,1465.746,n.a.,2734.212,,
903.333,7.633,(Hex)1 (HexNAc)3 (Pent)1,-,1847.942,n.a.,2751.275,,
1268.466,-7.569,(Hex)2 (HexNAc)4 (Pent)1,-,1373.704,n.a.,2642.17,,
1289.464,9.084,(Hex)4 (HexNAc)1 (Deoxyhexose)3,-,1352.662,n.a.,2642.126,,
1168.438,-3.405,(Hex)2 (HexNAc)2 (Deoxyhexose)3,paucimannose,1473.721,n.a.,2642.159,,
1250.491,-2.647,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1259.454,3.027,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1383.722,n.a.,2643.176,,
1382.534,11.35,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
903.333,-1.192,(Hex)1 (HexNAc)3 (Pent)1,-,1610.805,n.a.,2514.138,,
917.349,-13.125,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1596.819,n.a.,2514.168,,
1127.412,3.58,(Hex)3 (HexNAc)1 (Deoxyhexose)3,-,1386.714,n.a.,2514.126,,
771.291,-14.318,(Hex)1 (HexNAc)3,-,1742.88,n.a.,2514.171,,
1508.539,13.184,(Hex)2 (Deoxyhexose)2 + (Man)3(GlcNAc)2,high_man,1373.704,n.a.,2882.243,,
1654.597,-5.036,(Hex)2 (Deoxyhexose)3 + (Man)3(GlcNAc)2,high_man,1918.99,n.a.,3573.587,,
1775.623,2.518,(Hex)7 (HexNAc)1 (Deoxyhexose)3,-,1797.937,n.a.,3573.56,,
1250.491,-1.891,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1259.454,3.783,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1383.722,n.a.,2643.176,,
1382.534,12.107,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1211.444,-14.699,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1373.704,n.a.,2585.148,,
1533.57,-1.374,(HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,938.497,n.a.,2472.067,,
1211.444,0,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1260.62,n.a.,2472.064,,
1510.518,-6.086,(Hex)3 (Pent)1 + (Man)3(GlcNAc)2,high_man,1610.805,n.a.,3121.323,,
2208.793,14.257,(Hex)3 (HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,912.467,n.a.,3121.26,,
1631.544,-9.29,(Hex)8 (HexNAc)1 (Pent)1,-,1489.789,n.a.,3121.333,,
1421.507,14.737,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1699.751,n.a.,3121.258,,
2005.713,10.893,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,1115.557,n.a.,3121.27,,
981.354,-12.814,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,2139.99,n.a.,3121.344,,
1695.623,-3.197,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2658.142,,
1305.459,4.514,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
903.333,7.996,(Hex)1 (HexNAc)3 (Pent)1,-,1847.942,n.a.,2751.275,,
1154.423,2.29,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1465.746,n.a.,2620.169,,
643.232,6.488,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2620.158,,
1236.476,-8.777,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1383.722,n.a.,2620.198,,
967.338,-10.618,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1857.947,n.a.,2825.285,,
1451.517,12.034,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1373.704,n.a.,2825.221,,
1211.444,2.615,(Hex)2 (HexNAc)3 (Deoxyhexose)1 (Pent)1,-,1465.746,n.a.,2677.19,,
1462.533,9.829,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,938.497,n.a.,2401.03,,
1154.423,4.198,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1465.746,n.a.,2620.169,,
643.232,8.396,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2620.158,,
1236.476,-6.869,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1383.722,n.a.,2620.198,,
967.338,-10.971,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1857.947,n.a.,2825.285,,
1451.517,11.68,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1373.704,n.a.,2825.221,,
659.227,3.381,(Hex)2 (HexNAc)1 (Pent)1,-,2003.018,n.a.,2662.245,,
967.338,-11.395,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1489.789,n.a.,2457.127,,
1104.433,1.628,(HexNAc)4 (Deoxyhexose)2,-,1352.662,n.a.,2457.095,,
1341.507,14.244,(Hex)1 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1115.557,n.a.,2457.064,,
527.185,13.761,(Hex)2 (HexNAc)1,-,962.519,n.a.,1489.704,,
1106.413,5.615,(Hex)1 (HexNAc)4 (Pent)1,-,1386.714,n.a.,2493.127,,
1300.48,14.157,(Hex)2 (HexNAc)2 (Deoxyhexose)3 (Pent)1,paucimannose,1383.722,n.a.,2684.202,,
1154.423,0,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
659.227,7.888,(Hex)2 (HexNAc)1 (Pent)1,-,2003.018,n.a.,2662.245,,
1316.475,3.703,(Hex)3 (HexNAc)2 (Deoxyhexose)2 (Pent)1,-,1383.722,n.a.,2700.197,,
1321.454,-11.501,(Hex)6 (HexNAc)1 (Deoxyhexose)1,-,1373.704,n.a.,2695.158,,
1154.423,0.414,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
1695.623,1.317,(Hex)1 (HexNAc)1 (Deoxyhexose)3 + (Man)3(GlcNAc)2,hybrid/complex,962.519,n.a.,2658.142,,
1305.459,9.029,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1352.662,n.a.,2658.121,,
903.333,6.542,(Hex)1 (HexNAc)3 (Pent)1,-,1847.942,n.a.,2751.275,,
1250.491,-5.296,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1259.454,0.378,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1383.722,n.a.,2643.176,,
1382.534,8.702,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1250.491,-3.026,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1259.454,2.648,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1383.722,n.a.,2643.176,,
1382.534,10.972,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1250.491,-1.512,(HexNAc)4 (Deoxyhexose)3,-,1392.7,n.a.,2643.191,,
1259.454,4.162,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1383.722,n.a.,2643.176,,
1382.534,12.485,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2643.154,,
1428.539,8.594,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-6.279,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,7.602,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
1382.534,12.027,(HexNAc)4 (Deoxyhexose)3 (Pent)1,-,1610.805,n.a.,2993.339,,
1503.56,8.686,(Hex)2 (HexNAc)3 (Deoxyhexose)3 (Pent)1,-,1489.789,n.a.,2993.349,,
1195.449,-3.674,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1797.937,n.a.,2993.386,,
1250.491,1.336,(HexNAc)4 (Deoxyhexose)3,-,1742.88,n.a.,2993.371,,
967.338,-8.494,(Hex)3 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1857.947,n.a.,2825.285,,
1451.517,14.158,(Hex)5 (HexNAc)1 (Deoxyhexose)3,-,1373.704,n.a.,2825.221,,
659.227,4.883,(Hex)2 (HexNAc)1 (Pent)1,-,2003.018,n.a.,2662.245,,
673.243,13.431,(Hex)2 (HexNAc)1 (Deoxyhexose)1,-,2156.004,n.a.,2829.247,,
974.37,-14.137,(Hex)1 (HexNAc)4,-,1854.955,n.a.,2829.325,,
981.354,-3.887,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1847.942,n.a.,2829.296,,
1154.423,4.198,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1465.746,n.a.,2620.169,,
643.232,8.396,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2620.158,,
1236.476,-6.869,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1383.722,n.a.,2620.198,,
835.296,6.699,(Hex)3 (HexNAc)1 (Deoxyhexose)1,-,1254.519,n.a.,2089.815,,
1106.413,6.418,(Hex)1 (HexNAc)4 (Pent)1,-,1386.714,n.a.,2493.127,,
1195.449,-3.91,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2557.135,,
689.238,-7.429,(Hex)3 (HexNAc)1,-,1867.906,n.a.,2557.144,,
335.122,4.238,(HexNAc)1 (Pent)1,-,962.519,n.a.,1297.641,,
1195.449,-4.301,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2557.135,,
689.238,-7.82,(Hex)3 (HexNAc)1,-,1867.906,n.a.,2557.144,,
1640.581,10.314,(Hex)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,938.497,n.a.,2579.078,,
1113.396,-14.345,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1465.746,n.a.,2579.142,,
1282.481,-4.537,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1113.396,14.301,(Hex)3 (HexNAc)1 (Deoxyhexose)2 (Pent)1,-,1473.721,n.a.,2587.117,,
805.285,6.468,(Hex)2 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1822.913,n.a.,2628.198,,
527.185,-5.326,(Hex)2 (HexNAc)1,-,2101.044,n.a.,2628.229,,
1656.576,-0.924,(Hex)3 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,938.497,n.a.,2595.073,,
981.354,-5.171,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1918.99,n.a.,2900.344,,
1656.576,-1.309,(Hex)3 (Deoxyhexose)1 (Pent)1 + (Man)3(GlcNAc)2,high_man,938.497,n.a.,2595.073,,
659.227,-2.59,(Hex)2 (HexNAc)1 (Pent)1,-,2041.955,n.a.,2701.182,,
917.349,5.553,(Hex)1 (HexNAc)3 (Deoxyhexose)1,-,1783.811,n.a.,2701.16,,
981.354,6.947,(Hex)3 (HexNAc)1 (Deoxyhexose)2,-,1465.746,n.a.,2447.1,,
1063.407,-4.903,(Hex)1 (HexNAc)3 (Deoxyhexose)2,-,1383.722,n.a.,2447.129,,
1640.581,9.538,(Hex)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,high_man,938.497,n.a.,2579.078,,
1282.481,-4.159,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1775.623,7.626,(Hex)7 (HexNAc)1 (Deoxyhexose)3,-,912.467,n.a.,2688.09,,
1154.423,4.198,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1465.746,n.a.,2620.169,,
643.232,8.396,(Hex)1 (HexNAc)1 (Deoxyhexose)1 (Pent)1,-,1976.926,n.a.,2620.158,,
1236.476,-6.869,(HexNAc)4 (Deoxyhexose)2 (Pent)1,-,1383.722,n.a.,2620.198,,
1330.491,-9.914,(Hex)3 (HexNAc)2 (Deoxyhexose)3,-,1392.7,n.a.,2723.191,,
1462.533,4.039,(Hex)3 (HexNAc)2 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2723.153,,
1154.423,2.484,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1260.62,n.a.,2415.043,,
1428.539,10.908,(Hex)2 (HexNAc)4 (Deoxyhexose)2,-,1596.819,n.a.,3025.358,,
1106.413,-3.965,(Hex)1 (HexNAc)4 (Pent)1,-,1918.99,n.a.,3025.403,,
1282.481,9.916,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1742.88,n.a.,3025.361,,
1421.507,-9.693,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2682.127,,
1421.507,-9.693,(Hex)4 (HexNAc)1 (Deoxyhexose)3 (Pent)1,-,1260.62,n.a.,2682.127,,
689.238,-10.876,(Hex)3 (HexNAc)1,-,1976.926,n.a.,2666.164,,
1282.481,4.16,(Hex)2 (HexNAc)4 (Deoxyhexose)1,-,1361.686,n.a.,2644.167,,
1154.423,-12.857,(Hex)2 (HexNAc)2 (Deoxyhexose)2 (Pent)1,paucimannose,1489.789,n.a.,2644.212,,
1305.459,13.323,(Hex)5 (HexNAc)1 (Deoxyhexose)2,-,1321.615,n.a.,2627.074,,
689.238,-10.126,(Hex)3 (HexNAc)1,-,1976.926,n.a.,2666.164,,
1722.634,-12.754,(HexNAc)2 (Deoxyhexose)2 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,637.307,n.a.,2359.941,,
1268.466,-4.236,(Hex)2 (HexNAc)4 (Pent)1,-,1091.455,n.a.,2359.921,,
1195.449,-5.474,(Hex)1 (HexNAc)3 (Deoxyhexose)2 (Pent)1,-,1361.686,n.a.,2557.135,,
689.238,-8.993,(Hex)3 (HexNAc)1,-,1867.906,n.a.,2557.144,,
2151.771,5.599,(Hex)3 (HexNAc)1 (Deoxyhexose)3 (Pent)1 + (Man)3(GlcNAc)2,hybrid/complex,545.281,n.a.,2697.052,,
997.349,-12.235,(Hex)4 (HexNAc)1 (Deoxyhexose)1,-,1699.751,n.a.,2697.1,,
2051.719,5.413,(Hex)5 (HexNAc)1 (Deoxyhexose)1 + (Man)3(GlcNAc)2,hybrid/complex,645.333,n.a.,2697.052,,
